Timestamp,Target IP,Hop Number,Hop IP,Latency
2024-11-08 16:10:18,66.102.0.0,1,10.192.146.1,2.0 ms
2024-11-08 16:10:18,66.102.0.0,2,172.22.1.1,2.0 ms
2024-11-08 16:10:18,66.102.0.0,3,???,0.0 ms
2024-11-08 16:10:18,66.102.0.0,4,172.21.18.154,18.0 ms
2024-11-08 16:10:18,66.102.0.0,5,googlepni01parth2-crco01p,17.8 ms
2024-11-08 16:10:18,66.102.0.0,6,72.14.236.91,18.7 ms
2024-11-08 16:10:18,66.102.0.0,7,108.170.255.238,18.6 ms
2024-11-08 16:10:18,66.102.0.0,8,72.14.238.53,3021. ms
2024-11-08 16:10:18,66.102.0.0,9,142.251.49.212,100.2 ms
2024-11-08 16:10:18,66.102.0.0,10,142.251.245.83,99.7 ms
2024-11-08 16:10:18,66.102.0.0,11,172.253.50.36,209.0 ms
2024-11-08 16:10:18,66.102.0.0,12,142.250.228.15,208.2 ms
2024-11-08 16:10:18,66.102.0.0,13,192.178.245.239,209.3 ms
2024-11-08 16:10:18,66.102.0.0,14,216.239.58.30,209.1 ms
2024-11-08 16:10:18,66.102.0.0,15,???,0.0 ms
2024-11-08 16:10:18,66.249.80.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:10:18,66.249.80.0,1,10.192.146.1,3004. ms
2024-11-08 16:10:18,66.249.80.0,2,172.22.1.1,3003. ms
2024-11-08 16:10:18,66.249.80.0,3,???,0.0 ms
2024-11-08 16:10:18,66.249.80.0,4,172.21.18.154,17.5 ms
2024-11-08 16:10:18,66.249.80.0,5,googlepni01parth2-crco01p,17.5 ms
2024-11-08 16:10:18,66.249.80.0,6,72.14.233.77,17.7 ms
2024-11-08 16:10:18,66.249.80.0,7,108.170.255.164,21.6 ms
2024-11-08 16:10:18,66.249.80.0,8,209.85.251.59,17.9 ms
2024-11-08 16:10:18,66.249.80.0,9,142.251.49.212,99.0 ms
2024-11-08 16:10:18,66.249.80.0,10,142.251.238.39,97.7 ms
2024-11-08 16:10:18,66.249.80.0,11,192.178.81.237,108.8 ms
2024-11-08 16:10:18,66.249.80.0,12,209.85.250.159,124.9 ms
2024-11-08 16:10:18,66.249.80.0,13,172.253.51.149,122.7 ms
2024-11-08 16:10:18,66.249.80.0,14,142.250.57.251,122.9 ms
2024-11-08 16:10:18,66.249.80.0,15,???,0.0 ms
2024-11-08 16:10:18,72.14.192.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:10:18,72.14.192.0,1,10.192.146.1,1.8 ms
2024-11-08 16:10:18,72.14.192.0,2,172.22.1.1,2.2 ms
2024-11-08 16:10:18,72.14.192.0,3,???,0.0 ms
2024-11-08 16:10:18,72.14.192.0,4,172.21.18.154,17.9 ms
2024-11-08 16:10:18,72.14.192.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 16:10:18,72.14.192.0,6,72.14.236.137,22.1 ms
2024-11-08 16:10:18,72.14.192.0,7,142.250.234.41,18.4 ms
2024-11-08 16:10:18,72.14.192.0,8,any-in-c000.1e100.net,22.4 ms
2024-11-08 16:10:18,74.125.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:10:18,74.125.0.0,1,10.192.146.1,1002. ms
2024-11-08 16:10:18,74.125.0.0,2,172.22.1.1,1003. ms
2024-11-08 16:10:18,74.125.0.0,3,???,0.0 ms
2024-11-08 16:10:18,74.125.0.0,4,172.21.18.154,16.9 ms
2024-11-08 16:10:18,74.125.0.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 16:10:18,74.125.0.0,6,72.14.236.137,21.1 ms
2024-11-08 16:10:18,74.125.0.0,7,192.178.81.162,17.9 ms
2024-11-08 16:10:18,74.125.0.0,8,108.170.238.162,18.3 ms
2024-11-08 16:10:18,74.125.0.0,9,108.170.236.36,28.9 ms
2024-11-08 16:10:18,74.125.0.0,10,172.253.65.166,96.8 ms
2024-11-08 16:10:18,74.125.0.0,11,108.170.234.21,100.0 ms
2024-11-08 16:10:18,74.125.0.0,12,142.251.50.228,109.2 ms
2024-11-08 16:10:18,74.125.0.0,13,192.178.98.123,112.0 ms
2024-11-08 16:10:18,74.125.0.0,14,???,0.0 ms
2024-11-08 16:10:18,173.194.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:10:18,173.194.0.0,1,10.192.146.1,2004. ms
2024-11-08 16:10:18,173.194.0.0,2,172.22.1.1,1003. ms
2024-11-08 16:10:18,173.194.0.0,3,???,0.0 ms
2024-11-08 16:10:18,173.194.0.0,4,172.21.18.154,18.1 ms
2024-11-08 16:10:18,173.194.0.0,5,googlepni01parth2-crco01p,18.7 ms
2024-11-08 16:10:18,173.194.0.0,6,72.14.233.195,19.3 ms
2024-11-08 16:10:18,173.194.0.0,7,142.250.59.100,18.9 ms
2024-11-08 16:10:18,173.194.0.0,8,108.170.233.114,20.9 ms
2024-11-08 16:10:18,173.194.0.0,9,216.239.48.75,24.5 ms
2024-11-08 16:10:18,173.194.0.0,10,142.250.213.202,22.0 ms
2024-11-08 16:10:18,173.194.0.0,11,192.178.86.9,21.5 ms
2024-11-08 16:10:18,173.194.0.0,12,???,0.0 ms
2024-11-08 16:10:18,209.85.128.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:10:18,209.85.128.0,1,10.192.146.1,1.9 ms
2024-11-08 16:10:18,209.85.128.0,2,172.22.1.1,2.1 ms
2024-11-08 16:10:18,209.85.128.0,3,???,0.0 ms
2024-11-08 16:10:18,209.85.128.0,4,172.21.18.154,17.4 ms
2024-11-08 16:10:18,209.85.128.0,5,googlepni01parth2-crco01p,17.8 ms
2024-11-08 16:10:18,209.85.128.0,6,???,0.0 ms
2024-11-08 16:10:18,216.58.192.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:10:18,216.58.192.0,1,10.192.146.1,1003. ms
2024-11-08 16:10:18,216.58.192.0,2,172.22.1.1,1002. ms
2024-11-08 16:10:18,216.58.192.0,3,???,0.0 ms
2024-11-08 16:10:18,216.58.192.0,4,172.21.18.154,17.6 ms
2024-11-08 16:10:18,216.58.192.0,5,googlepni01parth2-crco01p,18.1 ms
2024-11-08 16:10:18,216.58.192.0,6,72.14.236.137,24.3 ms
2024-11-08 16:10:18,216.58.192.0,7,???,0.0 ms
2024-11-08 16:10:18,216.239.32.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:10:18,216.239.32.0,1,10.192.146.1,7005. ms
2024-11-08 16:10:18,216.239.32.0,2,172.22.1.1,5006. ms
2024-11-08 16:10:18,216.239.32.0,3,???,0.0 ms
2024-11-08 16:10:18,216.239.32.0,4,172.21.18.154,17.8 ms
2024-11-08 16:10:18,216.239.32.0,5,googlepni01parth2-crco01p,17.8 ms
2024-11-08 16:10:18,216.239.32.0,6,72.14.233.77,18.6 ms
2024-11-08 16:10:18,216.239.32.0,7,???,0.0 ms
2024-11-08 16:40:18,64.15.126.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,64.15.126.0,1,10.192.146.1,2.1 ms
2024-11-08 16:40:18,64.15.126.0,2,172.22.1.1,2.3 ms
2024-11-08 16:40:18,64.15.126.0,3,???,0.0 ms
2024-11-08 16:40:18,64.15.126.0,4,172.21.18.154,17.6 ms
2024-11-08 16:40:18,64.15.126.0,5,213.144.168.20,28.0 ms
2024-11-08 16:40:18,64.15.126.0,6,149.3.183.83,32.0 ms
2024-11-08 16:40:18,64.15.126.0,7,195.22.209.223,27.4 ms
2024-11-08 16:40:18,64.15.126.0,8,???,0.0 ms
2024-11-08 16:40:18,64.15.112.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,64.15.112.0,1,10.192.146.1,1.9 ms
2024-11-08 16:40:18,64.15.112.0,2,172.22.1.1,2.0 ms
2024-11-08 16:40:18,64.15.112.0,3,???,0.0 ms
2024-11-08 16:40:18,64.15.112.0,4,172.21.18.154,17.7 ms
2024-11-08 16:40:18,64.15.112.0,5,213.144.168.20,21.2 ms
2024-11-08 16:40:18,64.15.112.0,6,149.3.183.83,42.7 ms
2024-11-08 16:40:18,64.15.112.0,7,195.22.209.223,31.6 ms
2024-11-08 16:40:18,64.15.112.0,8,???,0.0 ms
2024-11-08 16:40:18,216.73.80.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,216.73.80.0,1,10.192.146.1,1001. ms
2024-11-08 16:40:18,216.73.80.0,2,172.22.1.1,2.4 ms
2024-11-08 16:40:18,216.73.80.0,3,???,0.0 ms
2024-11-08 16:40:18,216.73.80.0,4,172.21.18.154,17.5 ms
2024-11-08 16:40:18,216.73.80.0,5,googlepni01parth2-crco01p,18.4 ms
2024-11-08 16:40:18,216.73.80.0,6,???,0.0 ms
2024-11-08 16:40:18,216.73.80.0,7,142.251.253.34,18.7 ms
2024-11-08 16:40:18,216.73.80.0,8,108.170.255.238,18.5 ms
2024-11-08 16:40:18,216.73.80.0,9,108.170.235.99,18.9 ms
2024-11-08 16:40:18,216.73.80.0,10,142.251.49.44,3097. ms
2024-11-08 16:40:18,216.73.80.0,11,142.250.59.233,99.7 ms
2024-11-08 16:40:18,216.73.80.0,12,192.178.81.141,102.3 ms
2024-11-08 16:40:18,216.73.80.0,13,216.239.40.130,109.0 ms
2024-11-08 16:40:18,216.73.80.0,14,142.250.233.170,129.3 ms
2024-11-08 16:40:18,216.73.80.0,15,142.251.70.198,127.4 ms
2024-11-08 16:40:18,216.73.80.0,16,108.170.228.100,130.7 ms
2024-11-08 16:40:18,216.73.80.0,17,142.251.253.109,130.3 ms
2024-11-08 16:40:18,216.73.80.0,18,216.239.50.52,127.4 ms
2024-11-08 16:40:18,216.73.80.0,19,???,0.0 ms
2024-11-08 16:40:18,208.65.152.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,208.65.152.0,1,10.192.146.1,2.0 ms
2024-11-08 16:40:18,208.65.152.0,2,172.22.1.1,1.9 ms
2024-11-08 16:40:18,208.65.152.0,3,???,0.0 ms
2024-11-08 16:40:18,208.65.152.0,4,172.21.18.154,17.5 ms
2024-11-08 16:40:18,208.65.152.0,5,googlepni01parth2-crco01p,17.5 ms
2024-11-08 16:40:18,208.65.152.0,6,???,0.0 ms
2024-11-08 16:40:18,208.65.152.0,7,216.239.48.44,17.4 ms
2024-11-08 16:40:18,208.65.152.0,8,???,0.0 ms
2024-11-08 16:40:18,208.117.254.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,208.117.254.0,1,10.192.146.1,1.8 ms
2024-11-08 16:40:18,208.117.254.0,2,172.22.1.1,2.0 ms
2024-11-08 16:40:18,208.117.254.0,3,???,0.0 ms
2024-11-08 16:40:18,208.117.254.0,4,172.21.18.154,18.0 ms
2024-11-08 16:40:18,208.117.254.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 16:40:18,208.117.254.0,6,???,0.0 ms
2024-11-08 16:40:18,208.117.254.0,7,108.170.235.14,18.2 ms
2024-11-08 16:40:18,208.117.254.0,8,192.178.81.162,18.1 ms
2024-11-08 16:40:18,208.117.254.0,9,108.170.233.114,4027. ms
2024-11-08 16:40:18,208.117.254.0,10,142.250.60.102,96.0 ms
2024-11-08 16:40:18,208.117.254.0,11,142.251.226.93,98.2 ms
2024-11-08 16:40:18,208.117.254.0,12,192.178.81.233,109.4 ms
2024-11-08 16:40:18,208.117.254.0,13,192.178.72.202,123.2 ms
2024-11-08 16:40:18,208.117.254.0,14,172.253.77.129,118.9 ms
2024-11-08 16:40:18,208.117.254.0,15,108.170.252.151,127.9 ms
2024-11-08 16:40:18,208.117.254.0,16,172.253.51.83,127.7 ms
2024-11-08 16:40:18,208.117.254.0,17,192.178.97.153,131.2 ms
2024-11-08 16:40:18,208.117.254.0,18,192.178.86.60,128.6 ms
2024-11-08 16:40:18,208.117.254.0,19,???,0.0 ms
2024-11-08 16:40:18,208.117.254.0,20,208.117.254.0,136.3 ms
2024-11-08 16:40:18,208.117.251.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,208.117.251.0,1,10.192.146.1,2003. ms
2024-11-08 16:40:18,208.117.251.0,2,172.22.1.1,2004. ms
2024-11-08 16:40:18,208.117.251.0,3,???,0.0 ms
2024-11-08 16:40:18,208.117.251.0,4,172.21.18.154,17.5 ms
2024-11-08 16:40:18,208.117.251.0,5,213.144.168.20,20.2 ms
2024-11-08 16:40:18,208.117.251.0,6,195.22.195.99,100.9 ms
2024-11-08 16:40:18,208.117.251.0,7,195.22.195.51,273.4 ms
2024-11-08 16:40:18,208.117.251.0,8,be-3212-cs02.newyork.ny.i,224.3 ms
2024-11-08 16:40:18,208.117.251.0,9,be-32011-ar01.needham.ma.,174.2 ms
2024-11-08 16:40:18,208.117.251.0,10,???,0.0 ms
2024-11-08 16:40:18,208.117.250.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,208.117.250.0,1,10.192.146.1,1.7 ms
2024-11-08 16:40:18,208.117.250.0,2,172.22.1.1,1.9 ms
2024-11-08 16:40:18,208.117.250.0,3,???,0.0 ms
2024-11-08 16:40:18,208.117.250.0,4,172.21.18.154,17.5 ms
2024-11-08 16:40:18,208.117.250.0,5,crco01pareq2-crco01parth2,26.5 ms
2024-11-08 16:40:18,208.117.250.0,6,linx-lon1-loneq8-1.core.w,26.4 ms
2024-11-08 16:40:18,208.117.250.0,7,linx-gw1.ja.net,27.0 ms
2024-11-08 16:40:18,208.117.250.0,8,ae23.londtt-sbr1.ja.net,30.1 ms
2024-11-08 16:40:18,208.117.250.0,9,ae28.londtw-sbr2.ja.net,27.0 ms
2024-11-08 16:40:18,208.117.250.0,10,ae31.lowdss-sbr1.ja.net,30.3 ms
2024-11-08 16:40:18,208.117.250.0,11,ae29.leedaq-sbr2.ja.net,31.4 ms
2024-11-08 16:40:18,208.117.250.0,12,gi0-0-1.leed-ban1.ja.net,31.8 ms
2024-11-08 16:40:18,208.117.250.0,13,???,0.0 ms
2024-11-08 16:40:18,208.117.240.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,208.117.240.0,1,10.192.146.1,3007. ms
2024-11-08 16:40:18,208.117.240.0,2,172.22.1.1,3004. ms
2024-11-08 16:40:18,208.117.240.0,3,???,0.0 ms
2024-11-08 16:40:18,208.117.240.0,4,172.21.18.154,21.0 ms
2024-11-08 16:40:18,208.117.240.0,5,crco01pareq2-crco01parth2,26.6 ms
2024-11-08 16:40:18,208.117.240.0,6,linx-lon1-loneq8-1.core.w,27.3 ms
2024-11-08 16:40:18,208.117.240.0,7,linx1.bezeqint.co.il,82.6 ms
2024-11-08 16:40:18,208.117.240.0,8,???,0.0 ms
2024-11-08 16:40:18,208.117.240.0,9,???,0.0 ms
2024-11-08 16:40:18,208.117.240.0,10,???,0.0 ms
2024-11-08 16:40:18,208.117.240.0,11,bzq-84-110-34-200.static-,83.2 ms
2024-11-08 16:40:18,208.117.240.0,12,185.25.28.214,375.2 ms
2024-11-08 16:40:18,208.117.240.0,13,89.207.228.52,384.5 ms
2024-11-08 16:40:18,208.117.240.0,14,185.25.28.139,383.9 ms
2024-11-08 16:40:18,208.117.240.0,15,185.25.28.127,380.7 ms
2024-11-08 16:40:18,208.117.240.0,16,185.25.29.96,381.3 ms
2024-11-08 16:40:18,208.117.240.0,17,185.25.28.47,374.8 ms
2024-11-08 16:40:18,208.117.240.0,18,185.25.30.8,375.2 ms
2024-11-08 16:40:18,208.117.240.0,19,???,0.0 ms
2024-11-08 16:40:18,208.117.238.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,208.117.238.0,1,10.192.146.1,1002. ms
2024-11-08 16:40:18,208.117.238.0,2,172.22.1.1,1002. ms
2024-11-08 16:40:18,208.117.238.0,3,???,0.0 ms
2024-11-08 16:40:18,208.117.238.0,4,172.21.18.154,17.8 ms
2024-11-08 16:40:18,208.117.238.0,5,wifirst.dc3-2.hopus.net,20.0 ms
2024-11-08 16:40:18,208.117.238.0,6,wifirst.dc3-2.rt.hopus.ne,20.9 ms
2024-11-08 16:40:18,208.117.238.0,7,lag-dc3-2.pa3-1.rt.hopus.,18.0 ms
2024-11-08 16:40:18,208.117.238.0,8,lag-pa3-1.fra8-2.rt.hopus,26.7 ms
2024-11-08 16:40:18,208.117.238.0,9,???,0.0 ms
2024-11-08 16:40:18,208.117.238.0,10,de-fra02a-rc1-ae-30-0.aor,29.8 ms
2024-11-08 16:40:18,208.117.238.0,11,nl-ams17b-rc1-lag-104-0.a,27.3 ms
2024-11-08 16:40:18,208.117.238.0,12,???,0.0 ms
2024-11-08 16:40:18,208.117.238.0,13,dd5e0fa25.access.telenet.,35.7 ms
2024-11-08 16:40:18,208.117.238.0,14,???,0.0 ms
2024-11-08 16:40:18,208.117.224.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,208.117.224.0,1,10.192.146.1,5010. ms
2024-11-08 16:40:18,208.117.224.0,2,172.22.1.1,5007. ms
2024-11-08 16:40:18,208.117.224.0,3,???,0.0 ms
2024-11-08 16:40:18,208.117.224.0,4,172.21.18.154,18.4 ms
2024-11-08 16:40:18,208.117.224.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 16:40:18,208.117.224.0,6,???,0.0 ms
2024-11-08 16:40:18,208.117.224.0,7,142.250.234.40,17.6 ms
2024-11-08 16:40:18,208.117.224.0,8,108.170.255.238,18.2 ms
2024-11-08 16:40:18,208.117.224.0,9,209.85.142.201,4021. ms
2024-11-08 16:40:18,208.117.224.0,10,142.251.69.10,99.4 ms
2024-11-08 16:40:18,208.117.224.0,11,142.251.226.93,98.3 ms
2024-11-08 16:40:18,208.117.224.0,12,192.178.81.235,111.8 ms
2024-11-08 16:40:18,208.117.224.0,13,192.178.72.194,119.2 ms
2024-11-08 16:40:18,208.117.224.0,14,209.85.249.129,120.1 ms
2024-11-08 16:40:18,208.117.224.0,15,108.170.252.161,130.4 ms
2024-11-08 16:40:18,208.117.224.0,16,172.253.51.83,138.9 ms
2024-11-08 16:40:18,208.117.224.0,17,192.178.97.21,130.1 ms
2024-11-08 16:40:18,208.117.224.0,18,74.125.242.74,130.2 ms
2024-11-08 16:40:18,208.117.224.0,19,???,0.0 ms
2024-11-08 16:40:18,172.110.32.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,172.110.32.0,1,10.192.146.1,3006. ms
2024-11-08 16:40:18,172.110.32.0,2,172.22.1.1,3004. ms
2024-11-08 16:40:18,172.110.32.0,3,???,0.0 ms
2024-11-08 16:40:18,172.110.32.0,4,172.21.18.154,17.7 ms
2024-11-08 16:40:18,172.110.32.0,5,googlepni01parth2-crco01p,18.1 ms
2024-11-08 16:40:18,172.110.32.0,6,???,0.0 ms
2024-11-08 16:40:18,172.110.32.0,7,142.250.234.40,17.9 ms
2024-11-08 16:40:18,172.110.32.0,8,192.178.104.28,20.2 ms
2024-11-08 16:40:18,172.110.32.0,9,108.170.230.211,18.7 ms
2024-11-08 16:40:18,172.110.32.0,10,108.170.235.172,26.8 ms
2024-11-08 16:40:18,172.110.32.0,11,172.253.72.147,93.5 ms
2024-11-08 16:40:18,172.110.32.0,12,108.170.227.149,97.2 ms
2024-11-08 16:40:18,172.110.32.0,13,192.178.106.163,94.3 ms
2024-11-08 16:40:18,172.110.32.0,14,192.178.106.112,99.5 ms
2024-11-08 16:40:18,172.110.32.0,15,???,0.0 ms
2024-11-08 16:40:18,104.237.190.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,104.237.190.0,1,10.192.146.1,2006. ms
2024-11-08 16:40:18,104.237.190.0,2,172.22.1.1,2005. ms
2024-11-08 16:40:18,104.237.190.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.190.0,4,172.21.18.154,17.1 ms
2024-11-08 16:40:18,104.237.190.0,5,crco01pareq2-crco01parth2,27.2 ms
2024-11-08 16:40:18,104.237.190.0,6,linx-lon1-loneq8-1.core.w,26.6 ms
2024-11-08 16:40:18,104.237.190.0,7,linx1.bezeqint.co.il,84.3 ms
2024-11-08 16:40:18,104.237.190.0,8,???,0.0 ms
2024-11-08 16:40:18,104.237.190.0,9,???,0.0 ms
2024-11-08 16:40:18,104.237.190.0,10,???,0.0 ms
2024-11-08 16:40:18,104.237.190.0,11,bzq-84-110-34-200.static-,91.4 ms
2024-11-08 16:40:18,104.237.190.0,12,185.25.28.214,95.1 ms
2024-11-08 16:40:18,104.237.190.0,13,89.207.228.82,94.3 ms
2024-11-08 16:40:18,104.237.190.0,14,89.207.225.16,94.6 ms
2024-11-08 16:40:18,104.237.190.0,15,???,0.0 ms
2024-11-08 16:40:18,104.237.189.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,104.237.189.0,1,10.192.146.1,2.4 ms
2024-11-08 16:40:18,104.237.189.0,2,172.22.1.1,2.0 ms
2024-11-08 16:40:18,104.237.189.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.189.0,4,172.21.18.154,17.9 ms
2024-11-08 16:40:18,104.237.189.0,5,port-channel12.core2.par2,3027. ms
2024-11-08 16:40:18,104.237.189.0,6,port-channel11.core2.nyc4,2094. ms
2024-11-08 16:40:18,104.237.189.0,7,port-channel4.core1.nyc6.,3095. ms
2024-11-08 16:40:18,104.237.189.0,8,cr1-tck1-us.globenet.net,95.1 ms
2024-11-08 16:40:18,104.237.189.0,9,globenet.ftlza.br.as52320,162.2 ms
2024-11-08 16:40:18,104.237.189.0,10,???,0.0 ms
2024-11-08 16:40:18,104.237.188.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,104.237.188.0,1,10.192.146.1,4006. ms
2024-11-08 16:40:18,104.237.188.0,2,172.22.1.1,5006. ms
2024-11-08 16:40:18,104.237.188.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.188.0,4,172.21.18.154,17.3 ms
2024-11-08 16:40:18,104.237.188.0,5,port-channel12.core2.par2,4022. ms
2024-11-08 16:40:18,104.237.188.0,6,port-channel11.core2.nyc4,92.5 ms
2024-11-08 16:40:18,104.237.188.0,7,port-channel4.core1.nyc6.,2106. ms
2024-11-08 16:40:18,104.237.188.0,8,cr1-tck1-us.globenet.net,95.3 ms
2024-11-08 16:40:18,104.237.188.0,9,globenet.ftlza.br.as52320,160.9 ms
2024-11-08 16:40:18,104.237.188.0,10,???,0.0 ms
2024-11-08 16:40:18,104.237.172.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,104.237.172.0,1,10.192.146.1,4009. ms
2024-11-08 16:40:18,104.237.172.0,2,172.22.1.1,4010. ms
2024-11-08 16:40:18,104.237.172.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.172.0,4,172.21.18.154,28.7 ms
2024-11-08 16:40:18,104.237.172.0,5,googlepni01parth2-crco01p,17.4 ms
2024-11-08 16:40:18,104.237.172.0,6,???,0.0 ms
2024-11-08 16:40:18,104.237.172.0,7,142.251.64.130,18.8 ms
2024-11-08 16:40:18,104.237.172.0,8,142.250.59.100,18.2 ms
2024-11-08 16:40:18,104.237.172.0,9,108.170.230.211,18.5 ms
2024-11-08 16:40:18,104.237.172.0,10,142.251.49.44,2095. ms
2024-11-08 16:40:18,104.237.172.0,11,142.251.237.185,97.5 ms
2024-11-08 16:40:18,104.237.172.0,12,192.178.75.108,213.2 ms
2024-11-08 16:40:18,104.237.172.0,13,142.250.228.29,221.2 ms
2024-11-08 16:40:18,104.237.172.0,14,192.178.84.181,211.6 ms
2024-11-08 16:40:18,104.237.172.0,15,142.251.64.26,211.1 ms
2024-11-08 16:40:18,104.237.172.0,16,???,0.0 ms
2024-11-08 16:40:18,104.237.171.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,104.237.171.0,1,10.192.146.1,4011. ms
2024-11-08 16:40:18,104.237.171.0,2,172.22.1.1,4006. ms
2024-11-08 16:40:18,104.237.171.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.171.0,4,172.21.18.154,17.1 ms
2024-11-08 16:40:18,104.237.171.0,5,googlepni01parth2-crco01p,17.1 ms
2024-11-08 16:40:18,104.237.171.0,6,???,0.0 ms
2024-11-08 16:40:18,104.237.171.0,7,72.14.237.92,26.5 ms
2024-11-08 16:40:18,104.237.171.0,8,142.250.59.100,18.2 ms
2024-11-08 16:40:18,104.237.171.0,9,209.85.251.216,3024. ms
2024-11-08 16:40:18,104.237.171.0,10,209.85.242.252,95.2 ms
2024-11-08 16:40:18,104.237.171.0,11,142.250.59.233,99.8 ms
2024-11-08 16:40:18,104.237.171.0,12,142.251.253.224,220.2 ms
2024-11-08 16:40:18,104.237.171.0,13,142.250.227.230,210.2 ms
2024-11-08 16:40:18,104.237.171.0,14,142.251.255.7,209.3 ms
2024-11-08 16:40:18,104.237.171.0,15,142.251.64.24,208.7 ms
2024-11-08 16:40:18,104.237.171.0,16,???,0.0 ms
2024-11-08 16:40:18,104.237.170.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,104.237.170.0,1,10.192.146.1,3003. ms
2024-11-08 16:40:18,104.237.170.0,2,172.22.1.1,3007. ms
2024-11-08 16:40:18,104.237.170.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.170.0,4,172.21.18.154,19.2 ms
2024-11-08 16:40:18,104.237.170.0,5,googlepni01parth2-crco01p,17.9 ms
2024-11-08 16:40:18,104.237.170.0,6,???,0.0 ms
2024-11-08 16:40:18,104.237.170.0,7,142.250.224.196,20.7 ms
2024-11-08 16:40:18,104.237.170.0,8,142.250.59.230,19.0 ms
2024-11-08 16:40:18,104.237.170.0,9,209.85.253.217,19.7 ms
2024-11-08 16:40:18,104.237.170.0,10,142.251.49.96,95.6 ms
2024-11-08 16:40:18,104.237.170.0,11,142.251.68.99,95.3 ms
2024-11-08 16:40:18,104.237.170.0,12,192.178.75.110,208.6 ms
2024-11-08 16:40:18,104.237.170.0,13,142.250.227.230,208.4 ms
2024-11-08 16:40:18,104.237.170.0,14,142.251.252.159,209.8 ms
2024-11-08 16:40:18,104.237.170.0,15,192.178.84.30,211.2 ms
2024-11-08 16:40:18,104.237.170.0,16,???,0.0 ms
2024-11-08 16:40:18,104.237.169.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 16:40:18,104.237.169.0,1,10.192.146.1,2002. ms
2024-11-08 16:40:18,104.237.169.0,2,172.22.1.1,2004. ms
2024-11-08 16:40:18,104.237.169.0,3,???,0.0 ms
2024-11-08 16:40:18,104.237.169.0,4,172.21.18.154,17.4 ms
2024-11-08 16:40:18,104.237.169.0,5,googlepni01parth2-crco01p,19.1 ms
2024-11-08 16:40:18,104.237.169.0,6,???,0.0 ms
2024-11-08 16:40:18,104.237.169.0,7,216.239.48.42,21.6 ms
2024-11-08 16:40:18,104.237.169.0,8,108.170.255.238,18.1 ms
2024-11-08 16:40:18,104.237.169.0,9,108.170.230.209,17.8 ms
2024-11-08 16:40:18,104.237.169.0,10,142.251.49.44,5120. ms
2024-11-08 16:40:18,104.237.169.0,11,142.251.68.99,95.6 ms
2024-11-08 16:40:18,104.237.169.0,12,192.178.75.106,208.1 ms
2024-11-08 16:40:18,104.237.169.0,13,172.253.67.189,208.5 ms
2024-11-08 16:40:18,104.237.169.0,14,192.178.84.59,211.9 ms
2024-11-08 16:40:18,104.237.169.0,15,209.85.244.148,209.2 ms
2024-11-08 16:40:18,104.237.169.0,16,???,0.0 ms
2024-11-08 16:40:18,104.237.168.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
